user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:18:50,"@pawhite #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 00:18:45,7 Day US Covid Deaths by County  For AR   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/NYkhTdUBQR,,smcapplication,False
Trey King,"West Hollywood, CA",#LGBTQ+ #Actor #Activist #Agnostic #Surviving #HIV 29yrs #AIDS 25yrs #HeartAttack 11yrs #Medical #Cannabis #Legal #Patient. Likes and RTs ARE NOT endorsements.,2009-03-01 23:23:05,3732,4588,30835,False,2022-01-22 00:18:40,"So I have been following this, and its results are surprisingly good. #cannabis #covid https://t.co/xON3WYbyUf","['cannabis', 'covid']",Twitter Web App,False
Maxhedroom,"Washington, DC","In the near future, where global corporations control all media and citizens are hopelessly addicted to propaganda, Max will expose the corrupt.",2020-06-06 17:49:58,227,499,11762,False,2022-01-22 00:18:36,Well I would be lying if I didn’t already know this the first week Covid was declared. Here we go. #digitalidentity #FederalReserve #covid https://t.co/NmBdTklQd4,['digitalidentity'],Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:18:31,"@ColinCorneau @nypost #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Sam Gunderson,,,2022-01-03 23:06:18,0,20,10,False,2022-01-22 00:18:21,"https://t.co/FqHXFdg3rL #TYTLIVE A woman at a school board meeting in Virginia said, “No mask mandates. My children will not come to school Monday with a mask on. #covid #Covid_19 #coronavirus #covid19 #Thereidout #outfront",['TYTLIVE'],Twitter Web App,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:18:20,"@unicorngirl #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Geopolitics & Empire,The Heartland,Interviews w/ experts. Host: @HrvojePM SoundCloud https://t.co/fXpvjO0lxI Odysee https://t.co/hlZGUTMb7s Email List https://t.co/CbNpcnzJKT Telegram https://t.co/jvidoxP2If Support https://t.co/3sV4KGJjzZ,2015-02-22 23:55:05,12124,2733,1783,False,2022-01-22 00:18:12,"""I see #COVID as being war measures applied to the domestic populations. Complete control of the population in a hard way. You do that in a war. And the war is the economic war with #China and the development of #Eurasia."" @denisrancourt 

🎧➡️ Interview: https://t.co/1SvDv3RGHo https://t.co/hzGd6xxQlA",['COVID'],Twitter Web App,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:18:02,"@ChrisBrotzman @jaketapper #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:17:53,"@theitaliandave #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:17:44,"@CanyonBeacon @stephenfry #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned']",Twitter for iPhone,False
COTA Queensland,Brisbane,"COTA Queensland is a for purpose registered charity committed to advancing the rights, needs, interests, and futures of people as we age.",2011-05-19 01:43:42,2267,2293,961,False,2022-01-22 00:17:43,"Tested positive for #COVID19? Are you worried your symptoms are worsening? Use the COVID-19 Symptom Checker to find out if you need to seek medical help. 

💻 https://t.co/QRk2pw09I9

#Covid #CovidSymptoms #CovidHelp #ManagingCovid https://t.co/q4TXVEu8uV",['COVID19'],Twitter for iPhone,False
Jessica McMaster,"Kansas City, MO",Investigative reporter. Wife. Mom. Fierce defender of the truth. Retired nursing assistant. Keeping it real since 198*. jessica.mcmaster@kshb.com Chiefs‼️,2012-03-15 15:21:22,2731,1830,9902,True,2022-01-22 00:17:38,"An LPS school teacher died from #covid recently.
Classrooms are shutting down.
Some schools are shutting (too many sick).
@AGEricSchmitt says he’s filing lawsuits against schools in Missouri, including LPS for not getting rid of mitigation efforts.
Bulleted facts.",['covid'],Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:17:33,"@e_urq #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Wrong Way Corrigan,Colombia,Broadcast journalist based in Colombia since late 2011. Subscribe to my YouTube channel at https://t.co/PiUesEwVUD.,2010-08-16 23:48:14,1057,2303,2012,False,2022-01-22 00:17:28,"@EwanMacKenna Indeed, at the start most governments were concerned that many people weren't taking #covid seriously enough. Then came the drive to ramp up the irrational fear and it worked in many instances ... 
https://t.co/aAjbyG3Zd5",['covid'],Twitter for Android,False
Ricardo,,,2021-03-04 14:08:27,2,37,54,False,2022-01-22 00:17:00,Masks are harmful and breathing the same air is harmful. They say the masks we are using will not help but the schools don’t supply N95 or KN95 masks. @WAVY_News @FoxNews @CNN @virginianpilot @newsmax @CBNNews @WTKR3 @13NewsNow #Masks #UNMASKOURCHILDREN #Covid #covid19bc,,Twitter for iPhone,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:16:59,"@nolessmt @cdnkimberly @bobbi_mackay1 #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl",['Meatloaf'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 00:16:49,7 Day US Covid Deaths by County  For AR   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/D3kMZEGnYQ,,smcapplication,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:16:30,"@genethelawyer #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Hayley 🥂,Bristol,,2011-01-04 20:45:41,116,210,1678,False,2022-01-22 00:16:27,"I did , @wagamama_uk, I did… #covid #harsh #isolating #bored https://t.co/gAwKJ6CUQD","['covid', 'harsh', 'isolating', 'bored']",Twitter for iPhone,False
2haveandhavenot,California,"i thank You God for this most amazing 
day: for the leaping greenly spirits of trees
and a blue true dream of sky; and for everything",2010-05-14 19:52:49,7,142,101,False,2022-01-22 00:16:10,"#NinaTotenberg is too along to play #KatieMorosky now.

""#Asked""---and answered indeed.

#pbs #scotus #gorsuch #sotomayor #roberts @pbs @benshapiro #mask @foxnews @ShannonBream @GreggJarrett @ggreenwald @kellymcb #covid @nytpolitics @WSJopinion @MediaBuzzFNC @nationaljournal #cbs","['NinaTotenberg', 'KatieMorosky', 'Asked', 'pbs', 'scotus', 'gorsuch']",Twitter Web App,False
Stephen St. Onge,"Minneapolis, MN 55409",The opinions expressed in this blog are yours. The fact that you disagree with them shows you need psychiatric help for your dissociative identity disorder.,2010-03-17 23:23:00,144,477,4173,False,2022-01-22 00:16:04,"Jones created a web page showing the true numbers of people who had died of #covid in FL? URL, please. https://t.co/T5iCHGThg8",['covid'],Twitter Web App,False
John Slegers,Belgium,"R&D #SoftwareEngineer, full stack #JavaScript developer & creator of @cascadecss. Also a cultural omnivore: history buff, film aficionado, book collector, ...",2011-08-09 14:37:16,729,2606,417,False,2022-01-22 00:15:58,"The #Left’s #Covid failure :
Amplifying the crisis is no way to rebuild trust

https://t.co/MI3pMX0aHb https://t.co/Ol6x1VjuRu","['Left', 'Covid']",Twitter Web App,False
Portia J.,"Omaha, NE",she/her - queer activist and abolitionist. holding space for People of Color and LGBTQIA2S+ folx - I come from grace until that’s disrespected. 🙃,2011-05-16 18:55:22,447,532,16024,False,2022-01-22 00:15:40,"Come on. Nobody’s really shocked by this, right? 😒🙄 #covid #covid19  https://t.co/oFP2CRyUwe","['covid', 'covid19']",Twitter for iPhone,False
#AmWriting about Love-Light-Power & Joy,Founder of #EnergySpirituality,"Active in our #WritingCommunity. Internationally published.
As a spiritual teacher, exploring what works NOW.
Helping clients worldwide with personal sessions.",2020-04-23 01:25:51,5107,5552,2326,False,2022-01-22 00:15:31,"None of those #fiveproposedworkshops was given, due to the #Covid-#19 #Pandemic, but I hope to teach them all eventually....... https://t.co/cV25cfMuIY #writingcommunity #amwriting #enlightenment #spiritual","['fiveproposedworkshops', 'Covid', 'Pandemic']",Integromat,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,763,False,2022-01-22 00:15:18,7 Day US Covid Deaths by County  For AZ   2022-01-18:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/XRpmAVpfrK,,smcapplication,False
Mike P.,"New York, New York ","A passion for running, triathlons,financial markets, sports,and cocktails. Here for a good time, not a long time.(My views only, re-tweets are not endorsements)",2009-04-05 00:02:35,1071,1659,20380,False,2022-01-22 00:15:15,"Next country to wake up #Ireland 
#Covid https://t.co/DLmey5GFOw","['Ireland', 'Covid']",Twitter for iPhone,False
Business Insurance,,"Business Insurance magazine provides news and analysis on risk management, workers compensation and commercial insurance.",2010-04-06 20:41:53,56098,3997,9694,False,2022-01-22 00:15:02,"UK hospitality groups take on insurers over lockdown losses. #riskmanagement #Allianz #Axa #LibertyMutual #claimsdisputes #covid #coveragedisputes
https://t.co/mGVjFxQkE5","['riskmanagement', 'Allianz', 'Axa', 'LibertyMutual']",Sprout Social,False
The Gazette,Colorado Springs,"2014 Pulitzer Prize winner and #Colorado's second-largest newspaper, delivering the news from #COSprings. News tips:  https://t.co/Eedyq3FZY7",2008-01-29 17:46:48,67422,2743,773,True,2022-01-22 00:15:01,"State officials Wednesday launched a special marketplace #enrollment period, through March 16, open to uninsured #Coloradans regardless of whether they’ve been directly affected by the #fire or the #COVID-19 surge.
#omicron #Marshallfire #insurance 

https://t.co/guLOEgsM9I",['enrollment'],Hootsuite Inc.,False
Cobb County Courier,,Local News from Cobb County,2017-06-17 20:18:43,944,608,862,False,2022-01-22 00:15:01,"Here is a summary of the COVID numbers for Cobb County taken from the Georgia Department of Public Health COVID Daily Status Report published yesterday afternoon. #cobbcounty #COVID

https://t.co/pE7jA0q2Aj",,Hootsuite Inc.,False
Eoin Hurst,Ireland,"Environmental engineering, science, and policy professional. Views mine. #GreenTransition #Renewables #Wind  #SustainableEnergy #AndACyclist",2011-07-19 14:10:25,290,1532,1555,False,2022-01-22 00:14:50,A big decision today by Irish gov to remove covid restrictions. It will be like stepping out into a new world tomorrow morning! #covid #ireland #restrictions #newdawn https://t.co/s9AAKNtRTc,,Twitter for iPhone,False
Dr Umesh Kharera,,"Doctor at Job ❤️🇮🇳

RT/Follow 🚫 Endorsement

Tweets = Personal Expression of speech 💬",2021-05-25 19:02:36,20,427,270,False,2022-01-22 00:14:47,"One Important Health Fact:
#Covid won't come to you itself, you have to make #efforts for it. The one you don't has less chance to give you #COVID19, only your trusted one will gift you. 
#Tip #health","['Covid', 'efforts']",Twitter for Android,False
VHX,Southern Hemisphere,"Advocate for honesty, integrity and accountability from our elected officials and media.",2013-02-24 19:56:16,395,372,38188,False,2022-01-22 00:14:46,"@ScottMorrisonMP @Dom_Perrottet are the best argument I've seen for fvckwits who value $$$ more than they do human lives.
They're #CriminallyNegligent they have allowed over 481 ppl to die since 15th Dec when they relaxed all #Covid rules.
👏🏻👏🏻👏🏻 @MarkMcGowanMP from NSW @abcnews https://t.co/1WoOAXAEU2",,Twitter Web App,False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:14:37,"@JesusHSchvice #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Isolation Bot,,Feeling isolated? I’m here to help! 🌿 #COVID19 means we’re living in some scary times but we can get through it together. ✨ From the creator of @selfcare_bot,2020-03-22 02:56:00,379,2,0,False,2022-01-22 00:14:34,"It's okay if you need to take a nap. 😴

#COVID19 #COVID","['COVID19', 'COVID']","Cheap Bots, Done Quick!",False
DR PAUL TEICH,ABINGTON PA,"AMAZON AUTHOR, YOUTUBE VIDEO CREATOR, RECORDING ARTIST, HOST AND HEALER.LUVLUVSSTUF ON EBAY I SPECIALIZE IN NATURAL PAIN RELIEF.",2010-11-23 21:53:21,431,2291,17317,False,2022-01-22 00:14:29,"@NBCConnecticut #Meatloaf A great musical inspiration Today reminds me of the cover of this #banned #books Who’s Cover has #trump &amp; uncle Sam tug a warring the #Earth over the pit of hell With #COVID bats flying out #MarvinLeeAday #GlobalWarming @colbertlateshow 
https://t.co/SJN3d0CCWl","['Meatloaf', 'banned', 'books']",Twitter for iPhone,False
Carolina JM,,,2009-06-04 22:57:16,10,40,585,False,2022-01-22 00:14:28,"Masks ""make it so you can't breathe.""
—Meatloaf to Pittsburgh Post-Gazette
RIP #covid #death #maskup","['covid', 'death', 'maskup']",Twitter for Android,False
Jon Mays,"San Mateo, California","Editor in chief, San Mateo Daily Journal",2008-10-01 03:59:18,1749,600,1200,False,2022-01-22 00:14:22,"#COVID update: BIG move in San Mateo County R-eff number (average number an infected person will infect) to .76 from 1.61. Last time this low was .77 Nov. 26, the day after Thanksgiving, around the beginning of #omicron surge.",['COVID'],Twitter for iPhone,False
