user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Veronique Boscart,,"Gerontological nurse, CIHR/ Schlegel Industrial Research Chair for Colleges in Seniors Care @conestogac @schlegelcentre #ConestogaHealth",2014-06-11 17:07:07,2401,2006,7249,False,2022-01-30 00:38:32,"This lovely pup brought a smile to a resident today. Trying to Cherish good moments in #LTC despite #covid, #outbreaks, #nurses and #psw shortage, despicable #FreedomConvoy2022 and sadness for too many people. It’s a time to Be #kind, help out, #Respect and #love https://t.co/jk7Pk4t04i","['LTC', 'covid']",Twitter for iPhone,False
charlottesumtymzs,Turtle Island,♦️Unapologetic Socialist♦️Chahta/Caucasian/Cherokee♦️Leaps Over Tall Buildings In a Single Bound♦️Living On Land Stolen From the Palouse Nation♦️,2017-06-25 19:30:50,495,1168,21389,False,2022-01-30 00:38:31,@DemonMamaReal Sorry to know you have #COVID. I wish you a speedy and full recovery.,['COVID'],Twitter for iPad,False
(((Chaim Israel))),"Brooklyn, NY","Consultant - Affordable Housing, Community Development, Zoning, Non-Profits",2014-04-20 03:17:55,408,750,2050,False,2022-01-30 00:38:04,"Thousands protest #COVID mandates and restrictions in #Ottawa

https://t.co/2ViP9pop9h","['COVID', 'Ottawa']",Twitter for Android,False
Elizabeth Borneman,"Springfield, Mo",,2017-02-09 23:48:26,173,614,25761,False,2022-01-30 00:37:45,"Lol, Thanks needed that! I lived in NY overseas liberal areas moved home husband stage 4 Cancer &amp; bam #COVID family members die, ICU full- we have AG that is SUING in favor of Covid- Yes the Ozarks livin in nightmare still Covid-Thanks to Rock Legends what’s it’s all about! https://t.co/UgZ8xkYLps",['COVID'],Twitter for iPhone,False
The Spoonless Kitchen,skeets are dying to know,Cooking the pandemic! Disinformation allergy. Cover: Emma Hassencahl-Perley's White Flag incorporates shreds of the Indian Act sewn onto a Canadian Flag.,2018-05-29 18:53:45,58,0,2836,False,2022-01-30 00:37:30,"@ScienceFOTW @CBCNews @TheCurrentCBC Link? And the original @CBC article was not kind to the campaign. The other outlets did a worse job IMO going by the stupid questions they asked the feds at the #COVID briefing on Friday. 

Also:
https://t.co/qYtjraKgos",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:37:01,Daily US Confirmed Covid Cases by County For SD   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/vZ78DLUPUr,,smcapplication,False
J. S. Iepst,,"Fully vaccinated Poet-philosopher
From North Carolina, Wolfpack grad.",2021-01-31 00:32:33,20,74,1976,False,2022-01-30 00:36:54,"@TracyConnor @MalcolmNance #Covid is a killer
be part of the solution
not part of the problem",['Covid'],Twitter Web App,False
Labo,"Rockville, MD","Father, Husband, PGA Member, UVM Alum, DC sports fan - Registered Independent",2012-02-10 01:57:21,1842,1923,26484,False,2022-01-30 00:36:25,"@KatKerbs Being that it’s proven to mitigate #covid, unlike the useless option you’re arguing, nope",['covid'],Twitter for iPhone,False
D🅱️ BANG BANG NINER GANG,Canada,"*Views expressed are my own, and do not represent any entities of which I am affiliated*
Tech sector, graduate student, footy and football fanatic. Go 🇨🇦!",2009-03-01 01:15:22,151,83,172,False,2022-01-30 00:36:11,"That “freedom” convoy get together that denounces science, it likely going to lead to a bunch of people begging for science to help them when they get COVID. You just can’t script stupidity any better. #FluTruxKlan #antivaxxers #COVID #bcpoli",,Twitter for iPhone,False
John Heffern,"Washington, D.C.","Twitter of John Heffern - retired FSO, Fellow Diplomacy and Entrepreneurship, Georgetown Institute for Study of Diplomacy",2012-02-29 18:29:39,50772,2275,2414,True,2022-01-30 00:35:33,"#Covid vaccines and masks are more like brakes and headlights than seat belts — they don’t just make you safer, they make you and everyone around you safer.",['Covid'],Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:34:48,Daily US Confirmed Covid Cases by County For SC   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/5G2bL9YSpm,,smcapplication,False
Joy Reade,,,2021-11-01 07:10:23,0,0,0,False,2022-01-30 00:34:18,The paper published on Zenodo provide sufficient evidence that the US government deliberately hid the truth of COVID-19. #COVID19 #COVID-19 #COVID #Omicron https://t.co/pez8Joupmi,,Twitter Web App,False
Heinz V. Hoenen,"Zurich, Switzerland",VISION OF THE FUTURE - #AIEthics #AI #Leadership #SDGs #Innovation #BrainCloudInterface #Robot #MedTech | @SwissCognitive | #NanoTechnology & @nanoappsm |,2016-01-23 00:52:31,47520,5696,65121,False,2022-01-30 00:34:00,"#Innovation #COVID #SDGs #FutureOfWork 

These make quite the fashion statement. Or a concept gill garment will turn you into a mermaid?

via @mashable cc @mvollmer1 @CurieuxExplorer @SpirosMargaris @andy_lucerne @Shi4Tech @pascal_bornet @JeroenBartelse https://t.co/vchIzXSV7r","['Innovation', 'COVID', 'SDGs', 'FutureOfWork']",TweetDeck,False
Dawn  Sanchez,"Baton Rouge, LA","Wife, mom, grandmother, nurse, photographer, artisan soap & bath product creator, BB junkie🤷‍♀️.",2012-07-01 20:48:51,33,242,186,False,2022-01-30 00:33:49,I managed to escape Covid while being a nurse on the “front lines” since the beginning of this pandemic…until today.  I’m vaccinated and boosted and I honestly believe it’s helped.  Hopefully this passes quickly.  #covid #feelinglikecrap,,Twitter for iPhone,False
Chaya Zacharias,,,2021-11-01 03:15:48,0,0,0,False,2022-01-30 00:33:31,"#COVID19 #COVID-19 #COVID #Omicron Although the paper has to be verified by other academics, it has attracted widespread attentions. There is no immediate response from the US. https://t.co/TRZOWUoQiM","['COVID19', 'COVID', 'COVID', 'Omicron']",Twitter Web App,False
DreamChild,,"~The Lioness Formerly Known As DreamChild777~

D. F. W. M.

~On Twitter Since August 2009~",2019-01-26 02:04:16,368,569,19038,False,2022-01-30 00:33:23,"~Everyone That I Know Who Has Gotten Vaccinated Against Covid Got Sick Afterwards. Kinda Like How Some Who Took The Flu Shot Got A Little Bit Sick.. Only 100 Times Worse. Something's Not Adding Up. 
#ResearchEverything
#TrustNoMedia
#Covid",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:33:03,Daily US Confirmed Covid Cases by County For SC   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/PBhlQpXYSV,,smcapplication,False
Scott Hancock,"Harrisonburg, VA","Christian, Adeline’s Dad, Patriot🇺🇸, CNU 🎓, Pi Lambda Phi alum 🥃, businessman, 1st Amendment Advocate, DeFi Enthusiast, 🌏 traveler. Drain the 🐸🐊🐢 #MACA",2021-12-05 08:24:32,45,0,1340,False,2022-01-30 00:32:58,@CedYoungelman let’s just put everyone who doesn’t understand #Bitcoin in the same #camp as those who refuse to get the #COVID #vaccine ! 🇺🇸🚀🍑💊😷 https://t.co/6rHUmOzMpE,"['Bitcoin', 'camp']",Twitter for iPhone,False
Jenkers News (ENG),San Francisco,Jenkers connecting news https://t.co/WOCpcAe8IM https://t.co/0ZBItSzRAg,2015-03-19 12:47:40,1342,232,0,False,2022-01-30 00:32:26,"Russia’s daily count of new #COVID-19 cases #soars above 110,000 https://t.co/IsOWzo5Z7u https://t.co/4zQdFRjDNh","['COVID', 'soars']",Jenkers Eng Posting,False
John,Canada,"MBA. 59 K in dividend income 🌱 DRIP Love my family , steak and red wine 🥩🍷Follow my journey to 100 K in dividends",2015-09-12 01:07:23,1335,67,20354,False,2022-01-30 00:32:18,Carbonara. Red wine and a household of Covid. At least we can taste and smell #covid #CovidTesting #COVID19 #food #wine #SaturdayVibes https://t.co/RZC1xoSrY7,"['covid', 'CovidTesting', 'COVID19', 'food']",Twitter for iPhone,False
Colin Hughes,Wadjuk Bibbulmin in Noongar,"Grandfather, social conscience, actor/singer, Bomber fan, political activist, GP former Head Public Health Perth ZeroFor1.5 WASportforClimateAction",2014-03-26 08:59:32,1716,2921,40048,False,2022-01-30 00:32:11,@ShiannonC @2021Hopeshere Vale my big sister Mem who died from #COVID alone in a nursing home in Melbourne https://t.co/3TvQQjqAT3,['COVID'],Twitter for Android,False
🟣 Discussions.app,United States ,"Home of Crypto Communities. $ATMOS 

https://t.co/1efwkOq29i",2017-02-09 23:15:24,2312,1109,8342,False,2022-01-30 00:32:00,"Ottawalks channel on YouTube is posting regular videos of the Truckers Convoy to End the Mandates in Ottawa, Ontario, Canada
https://t.co/VIYrDk8WFK #covid #covid19 #truckersconvoy #truckersforfreedom #truckers #vaccines #mrna #ottawa #canada",,TweetDeck,False
ANNE WINS,,student. comedian. entrepreneur. writer. mommy. pending ph.D,2020-12-25 07:36:22,398,1668,43008,False,2022-01-30 00:31:24,"6 ANGER IS AN INDEPENDENT RISK FACTOR FOR HEART ♥️ DISEASE 

SO IMAGINE WHAT THAT DOES WHEN YOU LOVE SOMEONE 

DOES YOUR ANGER EFFECT SOMEONE ELSE’S HEART❤️‍🩹? 

WHAT IF THEY DIED OR GOT #COVID BC YOU GOT ANGRY AT THEM?! 

 #SCIENCE 👩🏾‍🔬, NOT OPINION💡

ANGER LOWERS THE IMMUNE SYSTEM https://t.co/xVP4oEwIiH",,Twitter for iPhone,False
Alan,"Washington, USA",Love birds & dogs. I don’t support either political party any longer. Both parties lost me.,2021-01-13 03:31:09,92,472,7539,False,2022-01-30 00:31:09,UPDATE: Help! Prayers needed. They're putting my dad on a ventilator. Please pray for my family. #Prayers #COVID19 #COVID https://t.co/OF8jyGkf8v,"['Prayers', 'COVID19']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:30:35,Daily US Confirmed Covid Cases by County For RI   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/i6Xho9Zr9m,,smcapplication,False
David Hartin,Suffolk,"Emergency Medicine, cyclist, cricket tragic. Ulster & Ireland rugby. Suffolk, in't it boi?",2009-01-27 12:23:42,4274,1997,25842,False,2022-01-30 00:30:31,"Three classes in Child 2’s school are off next week as multiple kids and teachers are off with #COVID

Child 1 goes back on Monday. Still LFT positive after 9 days isolation.

#justsaying https://t.co/A4iN6OcCQM",['COVID'],Twitter for iPhone,False
Deccan Herald,India,"Bengaluru & Karnataka's leading news daily for over 73 years. Authentic, definitive, and fresh: like your morning filter coffee. Got a story? Tweet or DM us.",2011-03-18 10:02:16,86932,151,1429,True,2022-01-30 00:30:01,"Now, a team of researchers who followed more than 200 patients for two to three months after their #Covid diagnoses report that they have identified biological factors that might help predict if a person will develop long Covid.

 https://t.co/fIukYMBtzB",['Covid'],Hootsuite Inc.,False
AngelsWakingUp,,"I love God, humankind, music, albums, concerts, art, nature, books, concerts, comedies, classic films, movies, trivia. American Woman on a journey.",2018-06-01 05:34:16,2727,4974,41894,False,2022-01-30 00:29:36,More Than 100 Billionaires Head to Davos https://t.co/KyO2k3p9oJ via @YouTube #GBNews #Reset #BetterTogether #TheGreatReset #BuildBackBroke #4thindustrialrevolution #climatechange #badpolicies #KlausSchwab #Agenda2030 #COVID  #COVID19 #CanadaTruckers #FreedomConvoy2022,"['GBNews', 'Reset', 'BetterTogether']",Twitter for iPad,False
Charles Gombatto,,Amateur political cartoonist.,2021-03-25 23:02:29,16,1,930,False,2022-01-30 00:28:49,Incredible that Rand Paul is the only politician giving Dr. Fauci aceta over gain of function research. #COVID19 #COVID,"['COVID19', 'COVID']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:28:43,Daily US Confirmed Covid Cases by County For RI   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/nUeR8a1Exk,,smcapplication,False
Dawn Broadbent,,"I couldn't find good Canadian Covid-19 graphs so I decided to download the data and make some charts.
https://t.co/VPZAH2bz9J",2021-05-19 14:12:13,20,15,17,False,2022-01-30 00:28:33,1 in 375 Americans now dead of #covid. #US #CovidDeaths https://t.co/I4EhiechKn,"['covid', 'US', 'CovidDeaths']",Twitter Web App,False
Kath (More Trot than Bot) Mallott 🤷🏼‍♀️,Whadjuk Noongar land,"Wage earners can’t afford LNP, Join Union, Wear Mask, Get Vaccinated, Federal ICAC, I believe Kate & Brittany, Murdoch RC, Uluru Statement from the ❤️. ScouseOz",2011-04-28 10:30:12,4433,4979,81348,False,2022-01-30 00:28:32,Can’t help wondering how long it is since @David_Speers visited WA or even spoke to average West Australian…yet he is all knowledgeable on how soon many of us should be killed off by #COVID #ISupportMarkMcGowanCovidStance,,Twitter for iPad,False
Veronika Litinski,Canada https://medium.com/@Lee,"Builder of businesses for a more resilient & personalized healthcare. CEO @Pillcheck, Co-founder @Cogniciti, Advisor @MaRSDD, Mother.",2012-02-09 16:09:42,475,640,1884,False,2022-01-30 00:28:18,It helps to personalize treatments: 💊 guidelines are available for hundreds of medications that may be used by to support recovery from #covid complications #LongCovidKids  .https://t.co/pzqrWQXzJE https://t.co/Zkf0xxVmSG,,Twitter Web App,False
Carmen Armillas🪐,Planet Earth,make art—not war,2014-02-17 02:14:48,2491,5000,121849,False,2022-01-30 00:28:11,"@acevonjohnson To the animal lovers out there, I don’t support the exotic animal trade. I’m taking care of these birds for a friend who couldn’t take them back to China w/her due to their #Covid restrictions. #MaskUp #VaxUp so my friend can take her pets home.",,Twitter for iPhone,False
Myke Hibben,"Minnesota, USA","9th grade dropout
trailer trash, bastard born and bred
I'm a boyfriend, brother, uncle and friend
recovering manufacturing survivor
me!",2022-01-29 04:31:10,2,69,110,False,2022-01-30 00:28:02,"I can already see it #urinetherapy:the sequel 
#joerogan #jordanpeterson #aaronrodgers #monsanto teaming up to get out the latest #covid-19 breakthrough 😜

https://t.co/fi6DsxJys7","['urinetherapy', 'joerogan', 'jordanpeterson', 'aaronrodgers', 'monsanto']",Twitter for Android,False
AIDS Healthcare,"Los Angeles, CA",Largest global HIV/AIDS nonprofit providing cutting edge medicine and advocacy regardless of ability to pay.,2008-10-21 02:02:24,49122,2820,2149,True,2022-01-30 00:28:00,"China repeatedly stonewalls #COVID origins investigation, but @DrTedros goes to the Beijing Olympics anyway – to celebrate uncontested reappointment for another 5 year term. The 🌍 is on 🔥 – and we still don’t know how the pandemic really started. https://t.co/zJfXKxnR8T",['COVID'],Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,47,11,793,False,2022-01-30 00:27:11,Daily US Confirmed Covid Cases by County For PA   2022-01-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/KZbEl5cNXg,,smcapplication,False
MaRisa the Resista...😷🦠💉🇲🇽🇺🇸🇨🇱,"Texas, USA","New Grandma, Mother, daughter, sister, aunt,  empath, inked, opinionated Latina. Rt 4x & followed by @MalcolmNance  #BetoForGovernor #ANTIFA #BLM #VLF  #VAXXED",2017-02-13 11:07:06,25637,27480,183932,False,2022-01-30 00:26:59,"Such lethargy, coughing and sneezing. Hopefully a few days of rest will set me right. And hopefully I have enough sick hours to cover these days off. I'm tired of living in a covid world. But at least we're living. #FridayFeeling #COVID",,Twitter for Android,False
