user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Business Charcha,Delhi,"Welcome to the official twitter page of Business Charcha. 
We fix the gap of entrepreneurs by realizing their vision & help them in their entrepreneuship.",2020-09-12 11:26:19,720,2164,816,False,2022-01-20 05:25:04,"India sold around 75 million strips of Dolo 650 since Covid

#dolo #dolotablets #twitter #twittermemes #twittertrends #dolo650 #tablets #covid
#indianbusiness #newstrendz #news #viralupdates #businesscharcha #topnews https://t.co/M5eb6sSLVe","['dolo', 'dolotablets', 'twitter', 'twittermemes']",Twitter Web App,False
kenneth patrick,,,2016-02-29 03:20:38,6,17,783,False,2022-01-20 05:25:02,"@staceyabrams Americans largely reject the Federal government controlling elections. Each state should control their respective elections not some biased idiot in Washington DC. Americans are tired of the false racist narrative and know the real reason.

What did Joe Biden do. president #Covid",,Twitter for iPhone,False
Madhyamam English,"Calicut, Kerala",Madhyamam English is the digital platform of Madhyamam Daily-India's 1st international newspaper and Gulf Madhyamam-with largest circulation in Middle East,2020-08-06 13:30:46,685,14,119,False,2022-01-20 05:24:32,"India logs 3,17,532 Covid-19 cases a day; highest in 249 days #Covid-19updates #Omicron #Vaccinations https://t.co/2K8jRSS9l1","['Covid', 'Omicron', 'Vaccinations']",Hocalwire Social Share,False
IntelliSmart,,"IntelliSmart, a JV of NIIF & @EESL_India, established to spur the Smart Metering program in India.",2020-04-06 07:14:08,1057,113,227,False,2022-01-20 05:24:08,"#COVID19 is not over yet, following #COVID appropriate #behaviour &amp; #awareness can reduce a further rise in #cases. While working in #office, cover your #mouth with a #mask, maintain #hygiene &amp; #SocialDistancing in meeting rooms and #sanitize hands regularly. #IndiaFightsCorona https://t.co/8LYWQRfsYG","['COVID19', 'COVID', 'behaviour', 'awareness', 'cases']",Twitter Web App,False
TeluguStop.com,India,https://t.co/vz51VjQJYk is one stop source for Telugu News from Andhra Pradesh / Telangana & Around World.Please follow TeluguStop Media & Stay Tuned info@telugustop.com,2012-11-14 05:59:27,45173,806,586,True,2022-01-20 05:24:05,U19 CWC: India captain Sandhu happy with performances despite COVID-19 scare #India #Sandhu https://t.co/I1WBI0Qb2Y #BCCI #COvid #COVID19 #happy #ICC,"['India', 'Sandhu']",dlvr.it,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:23:50,Growth in 7D US Confirmed Covid Deaths by County For DC   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/iRmXrSHEFh,,smcapplication,False
kko,,,2021-04-28 02:16:21,0,3,1,False,2022-01-20 05:23:19,"The core content of the paper is roughly divided into four points. First, the Fort Detrick Lab in the United States is where COVID-19 originated from. 
This report is so comprehensive, I should show it to my friends!
#COVID19
#COVID-19
#COVID
#Omicron",,Twitter Web App,False
@TheGayviary,"Springfield, MA","3 Gays, 3 cats, 3 dogs, 2 gliders, 6 birds. #Poly #gaythrouple #adoptdontshop",2020-07-21 05:38:14,18,341,2483,False,2022-01-20 05:23:17,"@TPloessl10 @Remark330 @CycloneWBB The tweet was “mask up so you stay healthy” — I’m saying that to rly stay healthy, they need to get vaxxed. 

Also it would have changed one thing — #wbb fans from #iowa would be far less embarrassed. If she had #covid I’d feel for her. Now I’m just glad @iowawbb passed on her.",,Twitter for iPhone,False
Natalia Czoch,NYC,"Advertising Rules The World®!🦄☀️🐶🎾🎿🧀
ALL VIEWS AND OPINIONS ARE MY OWN. 
Snapchat: nczoch 
Instagram: nataliaczoch",2009-04-07 19:11:39,1168,4116,4571,False,2022-01-20 05:23:15,I had #covid last week…deadly?  no. longer recovery time?  yes. I have preexisting conditions. Not vaccinated. Based on my experience would I shutdown the economy for two years… absolutely not. Ventilator needed NO! Worst sickness I have experienced in life…? ABSOLUTELY NOT,['covid'],Twitter for iPhone,False
(((Liz Kanter))),NYC,"""Once in a while it really hits people that they don't have to experience the world in the way they have been told to."" #LongCovid #ZIONIST✡️ #BRCA1",2013-01-29 01:59:54,932,2685,3077,False,2022-01-20 05:23:08,"""Most of the #hospital admissions “with” #COVID in this #Omicron wave are due to one of the above diagnoses"" https://t.co/lkukszdJgF","['hospital', 'COVID', 'Omicron']",Twitter for iPhone,False
KJ,India,| 🇮🇳 Indian | 💻 IT | 🖊️ Screenwriting 🎥| Politics - Cinema - History - Current Affairs | Abusers - be reported/blocked | RT/Like not endorsment,2015-10-25 07:53:19,459,1151,36345,False,2022-01-20 05:23:08,"2 team mates #covid positive
Another one, negative but has flu

There is 1 more who was unwell and may be test is underway.

It's getting crazy.

#Omicron",['covid'],Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:22:05,Growth in 7D US Confirmed Covid Deaths by County For DC   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/U4YFnklewV,,smcapplication,False
United Supply Corp,,https://t.co/RctOJAlNLE,2020-01-06 19:48:44,7,71,7,False,2022-01-20 05:22:01,"Sterilize any office or classroom product in just 15 minutes with this UV Sterilizer Cabinet! Learn more: 

https://t.co/95iOgj4ee1  

#unitedsupply #covid #omicron #coronavirus #uvtech #uvdisinfect #uvcabinet https://t.co/mG4fcbYtcj",,Sprout Social,False
TeluguStop.com,India,https://t.co/vz51VjQJYk is one stop source for Telugu News from Andhra Pradesh / Telangana & Around World.Please follow TeluguStop Media & Stay Tuned info@telugustop.com,2012-11-14 05:59:27,45173,806,586,True,2022-01-20 05:21:33,"At 3.17L Covid cases, India reports 12% single-day rise #Covid #India https://t.co/1zeqq5mIpS #COvid #Delhi #India #Jan #NewDelhi","['Covid', 'India', 'COvid', 'Delhi', 'India', 'Jan', 'NewDelhi']",dlvr.it,False
David Meridian,"Nunya, US","Non-partisan, non-tribalistic, anti-bullshit.",2020-06-07 05:29:42,183,838,27732,False,2022-01-20 05:21:23,"A voice of reason. On #leftwing pro-lockdown #disinformation media, endemic #covid, &amp; taking our lives back from those who wish to control us.

Short video.

https://t.co/2LsEGwBZ2T","['leftwing', 'disinformation', 'covid']",Twitter Web App,False
Gijs,The Netherlands,"Data-junkie, programmeur. 

Ik wil graag dat mijn dochter veilig op kan groeien in Nederland. 🇳🇱

pro gezond verstand.

hullie/zullie/gullie",2008-12-11 03:12:20,751,1136,18646,False,2022-01-20 05:20:05,The countries with the most extreme #covid policies are leading the race to the escalation with #Russia. The leaders of those countries need something big quickly because they are about to be eaten alive by their own people.,"['covid', 'Russia']",Twitter for Android,False
✝️🇺🇸♥️ Rita ♥️🇺🇸✝️,"Heartland, USA","My priorities: God-given life, liberty & the pursuit of happiness, my hubs of 43 years, 3 adult married kids, 4 grands, friends & health (RN)",2020-08-29 00:43:59,1398,1472,5368,False,2022-01-20 05:19:55,"Watch out! #BillGates is jumping ship #covid  in mid-stream &amp; swimming over to #climatechange to be our “savior” there.

He advocates for aggressive policies &amp; carbon taxes from rich countries to drive demand for ""clean products"" at Klaus Schwab's World Economic Forum. https://t.co/HZoDDlEchH","['BillGates', 'covid', 'climatechange']",Twitter for iPhone,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:19:54,Growth in 7D US Confirmed Covid Deaths by County For DE   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/7IDOuULQe9,,smcapplication,False
News Vibes of India,Delhi,"Credible & informative news on select topics.

Email: newsvibesofindia@gmail.com.",2019-10-18 05:50:00,2523,24,22,False,2022-01-20 05:19:48,"Covid cases in India crosses 3 lakh mark
#COVID19 #COVID #Covid_19
#coronavirus #CoronavirusUpdates
#CoronaUpdate #Omicron
#OmicronVariant

Read more: https://t.co/h9eTty6r9c","['COVID19', 'COVID', 'Covid_19', 'coronavirus', 'CoronavirusUpdates', 'CoronaUpdate']",Twitter for Android,False
Anna Woodward,United Kingdom,"Excited by  'Women P: FEMOCRACY’, affiliated with WomensPowerHub & seeking #gender #equality, I air #women’s distresses & successes. Follow & Get 3D icons in DM",2016-05-03 20:13:59,4812,5303,26,False,2022-01-20 05:19:01,"#coronavirusUS #COVID #COVIDIOTS Through deaths #lockdownextensions, raised #suicides #domesticviolence, #sexualabuse unemployment etc. #Covid_19 has caused havoc. #Hunger &amp; #riots R awaited. No drug no #vaccine STOP IT. Take advice https://t.co/Q9gFNSRYsp https://t.co/hMwlss70uz","['coronavirusUS', 'COVID', 'COVIDIOTS', 'lockdownextensions', 'suicides', 'domesticviolence']",Tweet Suite,False
India Hot Topics,"New Delhi, India","We provide the latest, amazing and trending updates. So update yourself to the breaking news",2018-08-27 13:04:57,44,247,48,False,2022-01-20 05:18:59,"Covid-19 Omicron Live Update: At 317,532, India records sharp spike in fresh Corona infections, 491 deaths; Active cases surge to 19,24,051 
.
#iht #trending #India #News #Covid-19 #Omicron #Corona #deaths #fresh
Read More At : https://t.co/1bmziEfAyE https://t.co/kC27YxQirt",,Zoho Social,False
Barbara Masel,"Sydney, Australia","Australian citizen, pussy-hat knitter, climate change believer.",2015-07-18 04:06:46,179,1224,31184,False,2022-01-20 05:18:44,"As of Wednesday, all Americans can log on &amp; order FREE #Covid tests to take at home. And as soon as next week, the White House is planning to distribute 400m N95 masks to thousands of pharmacies and other locations that will also be free. #RATs https://t.co/Ry18V70HW0",['Covid'],Twitter for Mac,False
💧🕯️ Fierce Dinosaur 🔥 🐨 😪 😡💉💉,"Sydney, Australia","Refugees still locked up! 😥 8 yrs!
Climate EMERGENCY - turning point? 😘
Koalas going extinct! 😭
Destructive neoliberal govts must go!
Please get active!",2009-05-07 07:49:13,2753,1746,224032,False,2022-01-20 05:18:25,"They're all shit-scared the #economy will fall over, hence the bizarre suggestions: kids driving #forklifts, re-defining how long exposure to #COVID is; giving free visas to #Backpackers; proposing 400,000 pa immigration...

Even Murdoch can't save their sorry asses this time! https://t.co/SviMvr4Usv","['economy', 'forklifts']",Twitter Web App,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:18:17,Growth in 7D US Confirmed Covid Deaths by County For DE   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/Yb3UEO9S1m,,smcapplication,False
Onmanorama,Kochi,"Onmanorama, from #MalayalaManorama, provides news, analysis, videos, podcasts, & in-depth coverage of everything close to the hearts of those who love #Kerala.",2009-03-06 14:15:09,23548,425,273,True,2022-01-20 05:17:59,"The #SupremeCourt rapped some state governments like #Kerala and Bihar for the low number of claims received for death due to #COVID and the high number of rejection of applications saying that those eligible must get ex-gratia payment.

https://t.co/SjGmXEDsKZ https://t.co/vFB6Tolzu8","['SupremeCourt', 'Kerala']",TweetDeck,False
Innov Touch Technologies Pvt Ltd,,,2016-02-04 08:44:17,36,52,2,False,2022-01-20 05:17:46,"To save your life please use the mask.

To hire our services, ping at Chennai +9189398 86868, India
Visit us: https://t.co/EGW8K1pbya

#mask #covid_19 #covid #omicron #innovtouchtechnologies #digitlmarketing #smo #seo #seoul #facebookmarketing
#digitalmarketingagency #seoul https://t.co/klniYRSaBy",,Twitter Web App,False
ETimes TV,,"The official page of @etimes Television section. Get the latest updates on your favorite TV shows, actors and channels with us!",2009-09-07 16:59:14,86011,171,24,False,2022-01-20 05:17:07,"Manasella Neene actress Priyanka Chincholi tests positive for Covid-19

Read more: https://t.co/4BDoGyQT3J

#priyankachincholi #COVID19 #Covid #covid19positive",,TweetDeck,False
SocialNews.XYZ,"Liverpool, NY","An Indo-American News website. Gossips, Politics, Movies, Technology, Sports, and Photos. https://t.co/yYB4nrrD5H… by AGK FIRE INC",2018-01-22 23:14:21,675,5,42,False,2022-01-20 05:17:05,"Shaheer Sheikh's father dies of Covid, Aly Goni says 'Stay strong'
#ShaheerSheikh #Covid #AlyGoni #Stay #socialnewsxyz https://t.co/D2v0I71FI1","['ShaheerSheikh', 'Covid', 'AlyGoni', 'Stay']",WordPress.com,False
Raj Agrawal,,Mumbai. Cars. F1. Badminton. Coffee. Nature. Python. The Bhagwat Gita.,2009-01-17 06:00:43,302,271,665,False,2022-01-20 05:16:36,"[Automated]

#COVID #Maharashtra data. As on : 20 Jan 2022, 08:00 IST

Cases: 7,325,825(+43,697)
Active: 268,484(-2,943)
Deaths: 141,934(+49)
Vaccines: 144,313,541(+0)

Disclaimer: https://t.co/vl4PEew7Gt","['COVID', 'Maharashtra']",Raj’s Automated Tweets,False
Raj Agrawal,,Mumbai. Cars. F1. Badminton. Coffee. Nature. Python. The Bhagwat Gita.,2009-01-17 06:00:43,302,271,665,False,2022-01-20 05:16:35,"[Automated]

#COVID India data. As on : 20 Jan 2022, 08:00 IST

Cases: 38,218,773(+317,532)
Active: 1,924,051(-93,051)
Deaths: 487,693(+491)
Vaccines: 1,596,755,879(+7,338,592)

Disclaimer: https://t.co/vl4PEew7Gt",['COVID'],Raj’s Automated Tweets,False
Sam Margrave,,'The ubiquitous Sam Margrave' according to the @churchtimes (former Cllr & NED) #disabled @synod #Lecturer #PhD #researcher #entrepreneurship #localgovernment,2020-01-04 03:07:30,365,1389,5892,False,2022-01-20 05:16:09,"@SkyNews @aTomClarke @sajidjavid Ditching isolation entirely is foolhardy &amp; extreme. We need a new normal. That's what living with #COVID looks like. Not piling up disabled bodies &amp; no health security. This decision will be blood on your hands, all for political capital @BorisJohnson @NorwichChloe",,Twitter for Android,False
Nathan Joyner,"Los Angeles, CA",Global Venture Captial and Private Equity/Business Development Professional,2015-05-18 20:52:29,46,11,760,False,2022-01-20 05:15:51,Growth in 7D US Confirmed Covid Deaths by County For CT   2022-01-14:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/u0GAX2LCrg,,smcapplication,False
Gordie Canuk,Canada,"Christian/husband/father, ex military comms. Wondering when people will open their eyes to the weaponization/politicization of science, this isn't the 1st time.",2008-10-07 04:59:30,258,563,1146,False,2022-01-20 05:15:18,"Anyone who says that declining the #covid shots puts others at risk is spreading #misinformation.  The covid  shots don't prevent infection or transmission.  These aren't the old reliable MMR and Polio #vaccines, those ones worked, breakthrough infections were rare with those.","['covid', 'misinformation']",Twitter Web App,False
